DDI-MedLine.d139.s0|DDI-MedLine.d139.s0.e0|DDI-MedLine.d139.s0.e1|0|null
DDI-MedLine.d100.s5|DDI-MedLine.d100.s5.e0|DDI-MedLine.d100.s5.e1|0|null
DDI-MedLine.d100.s5|DDI-MedLine.d100.s5.e0|DDI-MedLine.d100.s5.e2|0|null
DDI-MedLine.d100.s5|DDI-MedLine.d100.s5.e0|DDI-MedLine.d100.s5.e3|0|null
DDI-MedLine.d100.s5|DDI-MedLine.d100.s5.e1|DDI-MedLine.d100.s5.e2|0|null
DDI-MedLine.d100.s5|DDI-MedLine.d100.s5.e1|DDI-MedLine.d100.s5.e3|0|null
DDI-MedLine.d100.s5|DDI-MedLine.d100.s5.e2|DDI-MedLine.d100.s5.e3|0|null
DDI-DrugBank.d157.s0|DDI-DrugBank.d157.s0.e0|DDI-DrugBank.d157.s0.e1|1|int
DDI-DrugBank.d157.s0|DDI-DrugBank.d157.s0.e0|DDI-DrugBank.d157.s0.e2|1|int
DDI-DrugBank.d157.s0|DDI-DrugBank.d157.s0.e1|DDI-DrugBank.d157.s0.e2|1|int
DDI-DrugBank.d157.s1|DDI-DrugBank.d157.s1.e0|DDI-DrugBank.d157.s1.e1|1|int
DDI-DrugBank.d157.s1|DDI-DrugBank.d157.s1.e0|DDI-DrugBank.d157.s1.e2|1|int
DDI-DrugBank.d157.s1|DDI-DrugBank.d157.s1.e1|DDI-DrugBank.d157.s1.e2|0|null
DDI-DrugBank.d380.s0|DDI-DrugBank.d380.s0.e0|DDI-DrugBank.d380.s0.e1|1|advise
DDI-DrugBank.d380.s1|DDI-DrugBank.d380.s1.e0|DDI-DrugBank.d380.s1.e1|1|int
DDI-DrugBank.d380.s2|DDI-DrugBank.d380.s2.e0|DDI-DrugBank.d380.s2.e1|0|null
DDI-DrugBank.d380.s2|DDI-DrugBank.d380.s2.e0|DDI-DrugBank.d380.s2.e2|0|null
DDI-DrugBank.d380.s2|DDI-DrugBank.d380.s2.e0|DDI-DrugBank.d380.s2.e3|0|null
DDI-DrugBank.d380.s2|DDI-DrugBank.d380.s2.e0|DDI-DrugBank.d380.s2.e4|0|null
DDI-DrugBank.d380.s2|DDI-DrugBank.d380.s2.e0|DDI-DrugBank.d380.s2.e5|1|advise
DDI-DrugBank.d380.s2|DDI-DrugBank.d380.s2.e0|DDI-DrugBank.d380.s2.e6|1|advise
DDI-DrugBank.d380.s2|DDI-DrugBank.d380.s2.e0|DDI-DrugBank.d380.s2.e7|0|null
DDI-DrugBank.d380.s2|DDI-DrugBank.d380.s2.e0|DDI-DrugBank.d380.s2.e8|0|null
DDI-DrugBank.d380.s2|DDI-DrugBank.d380.s2.e1|DDI-DrugBank.d380.s2.e2|0|null
DDI-DrugBank.d380.s2|DDI-DrugBank.d380.s2.e1|DDI-DrugBank.d380.s2.e3|0|null
DDI-DrugBank.d380.s2|DDI-DrugBank.d380.s2.e1|DDI-DrugBank.d380.s2.e4|1|advise
DDI-DrugBank.d380.s2|DDI-DrugBank.d380.s2.e1|DDI-DrugBank.d380.s2.e5|1|advise
DDI-DrugBank.d380.s2|DDI-DrugBank.d380.s2.e1|DDI-DrugBank.d380.s2.e6|1|advise
DDI-DrugBank.d380.s2|DDI-DrugBank.d380.s2.e1|DDI-DrugBank.d380.s2.e7|0|null
DDI-DrugBank.d380.s2|DDI-DrugBank.d380.s2.e1|DDI-DrugBank.d380.s2.e8|0|null
DDI-DrugBank.d380.s2|DDI-DrugBank.d380.s2.e2|DDI-DrugBank.d380.s2.e3|0|null
DDI-DrugBank.d380.s2|DDI-DrugBank.d380.s2.e2|DDI-DrugBank.d380.s2.e4|1|advise
DDI-DrugBank.d380.s2|DDI-DrugBank.d380.s2.e2|DDI-DrugBank.d380.s2.e5|1|advise
DDI-DrugBank.d380.s2|DDI-DrugBank.d380.s2.e2|DDI-DrugBank.d380.s2.e6|1|advise
DDI-DrugBank.d380.s2|DDI-DrugBank.d380.s2.e2|DDI-DrugBank.d380.s2.e7|0|null
DDI-DrugBank.d380.s2|DDI-DrugBank.d380.s2.e2|DDI-DrugBank.d380.s2.e8|0|null
DDI-DrugBank.d380.s2|DDI-DrugBank.d380.s2.e3|DDI-DrugBank.d380.s2.e4|0|null
DDI-DrugBank.d380.s2|DDI-DrugBank.d380.s2.e3|DDI-DrugBank.d380.s2.e5|0|null
DDI-DrugBank.d380.s2|DDI-DrugBank.d380.s2.e3|DDI-DrugBank.d380.s2.e6|0|null
DDI-DrugBank.d380.s2|DDI-DrugBank.d380.s2.e3|DDI-DrugBank.d380.s2.e7|0|null
DDI-DrugBank.d380.s2|DDI-DrugBank.d380.s2.e3|DDI-DrugBank.d380.s2.e8|0|null
DDI-DrugBank.d380.s2|DDI-DrugBank.d380.s2.e4|DDI-DrugBank.d380.s2.e5|0|null
DDI-DrugBank.d380.s2|DDI-DrugBank.d380.s2.e4|DDI-DrugBank.d380.s2.e6|0|null
DDI-DrugBank.d380.s2|DDI-DrugBank.d380.s2.e4|DDI-DrugBank.d380.s2.e7|0|null
DDI-DrugBank.d380.s2|DDI-DrugBank.d380.s2.e4|DDI-DrugBank.d380.s2.e8|0|null
DDI-DrugBank.d380.s2|DDI-DrugBank.d380.s2.e5|DDI-DrugBank.d380.s2.e6|0|null
DDI-DrugBank.d380.s2|DDI-DrugBank.d380.s2.e5|DDI-DrugBank.d380.s2.e7|0|null
DDI-DrugBank.d380.s2|DDI-DrugBank.d380.s2.e5|DDI-DrugBank.d380.s2.e8|0|null
DDI-DrugBank.d380.s2|DDI-DrugBank.d380.s2.e6|DDI-DrugBank.d380.s2.e7|1|mechanism
DDI-DrugBank.d380.s2|DDI-DrugBank.d380.s2.e6|DDI-DrugBank.d380.s2.e8|0|null
DDI-DrugBank.d380.s2|DDI-DrugBank.d380.s2.e7|DDI-DrugBank.d380.s2.e8|0|null
DDI-DrugBank.d380.s3|DDI-DrugBank.d380.s3.e0|DDI-DrugBank.d380.s3.e1|1|int
DDI-DrugBank.d380.s4|DDI-DrugBank.d380.s4.e0|DDI-DrugBank.d380.s4.e1|1|int
DDI-DrugBank.d380.s5|DDI-DrugBank.d380.s5.e0|DDI-DrugBank.d380.s5.e1|1|mechanism
DDI-DrugBank.d380.s6|DDI-DrugBank.d380.s6.e0|DDI-DrugBank.d380.s6.e1|0|null
DDI-DrugBank.d380.s6|DDI-DrugBank.d380.s6.e0|DDI-DrugBank.d380.s6.e2|0|null
DDI-DrugBank.d380.s6|DDI-DrugBank.d380.s6.e1|DDI-DrugBank.d380.s6.e2|0|null
DDI-DrugBank.d380.s7|DDI-DrugBank.d380.s7.e0|DDI-DrugBank.d380.s7.e1|0|null
DDI-DrugBank.d380.s7|DDI-DrugBank.d380.s7.e0|DDI-DrugBank.d380.s7.e2|0|null
DDI-DrugBank.d380.s7|DDI-DrugBank.d380.s7.e1|DDI-DrugBank.d380.s7.e2|0|null
DDI-DrugBank.d65.s0|DDI-DrugBank.d65.s0.e0|DDI-DrugBank.d65.s0.e1|1|int
DDI-DrugBank.d375.s0|DDI-DrugBank.d375.s0.e0|DDI-DrugBank.d375.s0.e1|0|null
DDI-DrugBank.d375.s0|DDI-DrugBank.d375.s0.e0|DDI-DrugBank.d375.s0.e2|1|effect
DDI-DrugBank.d375.s0|DDI-DrugBank.d375.s0.e0|DDI-DrugBank.d375.s0.e3|0|null
DDI-DrugBank.d375.s0|DDI-DrugBank.d375.s0.e0|DDI-DrugBank.d375.s0.e4|0|null
DDI-DrugBank.d375.s0|DDI-DrugBank.d375.s0.e1|DDI-DrugBank.d375.s0.e2|0|null
DDI-DrugBank.d375.s0|DDI-DrugBank.d375.s0.e1|DDI-DrugBank.d375.s0.e3|0|null
DDI-DrugBank.d375.s0|DDI-DrugBank.d375.s0.e1|DDI-DrugBank.d375.s0.e4|0|null
DDI-DrugBank.d375.s0|DDI-DrugBank.d375.s0.e2|DDI-DrugBank.d375.s0.e3|0|null
DDI-DrugBank.d375.s0|DDI-DrugBank.d375.s0.e2|DDI-DrugBank.d375.s0.e4|0|null
DDI-DrugBank.d375.s0|DDI-DrugBank.d375.s0.e3|DDI-DrugBank.d375.s0.e4|0|null
DDI-DrugBank.d246.s0|DDI-DrugBank.d246.s0.e0|DDI-DrugBank.d246.s0.e1|0|null
DDI-DrugBank.d246.s0|DDI-DrugBank.d246.s0.e0|DDI-DrugBank.d246.s0.e2|1|effect
DDI-DrugBank.d246.s0|DDI-DrugBank.d246.s0.e0|DDI-DrugBank.d246.s0.e3|1|effect
DDI-DrugBank.d246.s0|DDI-DrugBank.d246.s0.e0|DDI-DrugBank.d246.s0.e4|1|effect
DDI-DrugBank.d246.s0|DDI-DrugBank.d246.s0.e0|DDI-DrugBank.d246.s0.e5|1|effect
DDI-DrugBank.d246.s0|DDI-DrugBank.d246.s0.e0|DDI-DrugBank.d246.s0.e6|1|effect
DDI-DrugBank.d246.s0|DDI-DrugBank.d246.s0.e1|DDI-DrugBank.d246.s0.e2|0|null
DDI-DrugBank.d246.s0|DDI-DrugBank.d246.s0.e1|DDI-DrugBank.d246.s0.e3|0|null
DDI-DrugBank.d246.s0|DDI-DrugBank.d246.s0.e1|DDI-DrugBank.d246.s0.e4|0|null
DDI-DrugBank.d246.s0|DDI-DrugBank.d246.s0.e1|DDI-DrugBank.d246.s0.e5|0|null
DDI-DrugBank.d246.s0|DDI-DrugBank.d246.s0.e1|DDI-DrugBank.d246.s0.e6|1|effect
DDI-DrugBank.d246.s0|DDI-DrugBank.d246.s0.e2|DDI-DrugBank.d246.s0.e3|0|null
DDI-DrugBank.d246.s0|DDI-DrugBank.d246.s0.e2|DDI-DrugBank.d246.s0.e4|0|null
DDI-DrugBank.d246.s0|DDI-DrugBank.d246.s0.e2|DDI-DrugBank.d246.s0.e5|0|null
DDI-DrugBank.d246.s0|DDI-DrugBank.d246.s0.e2|DDI-DrugBank.d246.s0.e6|1|effect
DDI-DrugBank.d246.s0|DDI-DrugBank.d246.s0.e3|DDI-DrugBank.d246.s0.e4|0|null
DDI-DrugBank.d246.s0|DDI-DrugBank.d246.s0.e3|DDI-DrugBank.d246.s0.e5|0|null
DDI-DrugBank.d246.s0|DDI-DrugBank.d246.s0.e3|DDI-DrugBank.d246.s0.e6|1|effect
DDI-DrugBank.d246.s0|DDI-DrugBank.d246.s0.e4|DDI-DrugBank.d246.s0.e5|0|null
DDI-DrugBank.d246.s0|DDI-DrugBank.d246.s0.e4|DDI-DrugBank.d246.s0.e6|1|effect
DDI-DrugBank.d246.s0|DDI-DrugBank.d246.s0.e5|DDI-DrugBank.d246.s0.e6|1|effect
DDI-DrugBank.d246.s1|DDI-DrugBank.d246.s1.e0|DDI-DrugBank.d246.s1.e1|0|null
DDI-DrugBank.d246.s2|DDI-DrugBank.d246.s2.e0|DDI-DrugBank.d246.s2.e1|1|advise
DDI-DrugBank.d246.s2|DDI-DrugBank.d246.s2.e0|DDI-DrugBank.d246.s2.e2|0|null
DDI-DrugBank.d246.s2|DDI-DrugBank.d246.s2.e1|DDI-DrugBank.d246.s2.e2|0|null
DDI-DrugBank.d246.s3|DDI-DrugBank.d246.s3.e0|DDI-DrugBank.d246.s3.e1|0|null
DDI-DrugBank.d246.s3|DDI-DrugBank.d246.s3.e0|DDI-DrugBank.d246.s3.e2|0|null
DDI-DrugBank.d246.s3|DDI-DrugBank.d246.s3.e1|DDI-DrugBank.d246.s3.e2|0|null
DDI-DrugBank.d246.s5|DDI-DrugBank.d246.s5.e0|DDI-DrugBank.d246.s5.e1|1|int
DDI-DrugBank.d246.s5|DDI-DrugBank.d246.s5.e0|DDI-DrugBank.d246.s5.e2|0|null
DDI-DrugBank.d246.s5|DDI-DrugBank.d246.s5.e1|DDI-DrugBank.d246.s5.e2|0|null
DDI-DrugBank.d246.s6|DDI-DrugBank.d246.s6.e0|DDI-DrugBank.d246.s6.e1|1|advise
DDI-DrugBank.d246.s7|DDI-DrugBank.d246.s7.e0|DDI-DrugBank.d246.s7.e1|1|advise
DDI-DrugBank.d246.s8|DDI-DrugBank.d246.s8.e0|DDI-DrugBank.d246.s8.e1|1|int
DDI-DrugBank.d246.s8|DDI-DrugBank.d246.s8.e0|DDI-DrugBank.d246.s8.e2|1|advise
DDI-DrugBank.d246.s8|DDI-DrugBank.d246.s8.e1|DDI-DrugBank.d246.s8.e2|0|null
DDI-DrugBank.d246.s10|DDI-DrugBank.d246.s10.e0|DDI-DrugBank.d246.s10.e1|1|int
DDI-DrugBank.d246.s10|DDI-DrugBank.d246.s10.e0|DDI-DrugBank.d246.s10.e2|0|null
DDI-DrugBank.d246.s10|DDI-DrugBank.d246.s10.e1|DDI-DrugBank.d246.s10.e2|1|int
DDI-DrugBank.d246.s11|DDI-DrugBank.d246.s11.e0|DDI-DrugBank.d246.s11.e1|1|int
DDI-DrugBank.d246.s11|DDI-DrugBank.d246.s11.e0|DDI-DrugBank.d246.s11.e2|0|null
DDI-DrugBank.d246.s11|DDI-DrugBank.d246.s11.e1|DDI-DrugBank.d246.s11.e2|1|int
DDI-DrugBank.d246.s12|DDI-DrugBank.d246.s12.e0|DDI-DrugBank.d246.s12.e1|0|null
DDI-DrugBank.d246.s13|DDI-DrugBank.d246.s13.e0|DDI-DrugBank.d246.s13.e1|1|int
DDI-DrugBank.d246.s13|DDI-DrugBank.d246.s13.e0|DDI-DrugBank.d246.s13.e2|0|null
DDI-DrugBank.d246.s13|DDI-DrugBank.d246.s13.e1|DDI-DrugBank.d246.s13.e2|1|mechanism
DDI-DrugBank.d246.s14|DDI-DrugBank.d246.s14.e0|DDI-DrugBank.d246.s14.e1|1|advise
DDI-DrugBank.d246.s15|DDI-DrugBank.d246.s15.e0|DDI-DrugBank.d246.s15.e1|1|int
DDI-DrugBank.d477.s0|DDI-DrugBank.d477.s0.e0|DDI-DrugBank.d477.s0.e1|1|int
DDI-DrugBank.d477.s1|DDI-DrugBank.d477.s1.e0|DDI-DrugBank.d477.s1.e1|1|advise
DDI-DrugBank.d477.s2|DDI-DrugBank.d477.s2.e0|DDI-DrugBank.d477.s2.e1|1|effect
DDI-DrugBank.d477.s3|DDI-DrugBank.d477.s3.e0|DDI-DrugBank.d477.s3.e1|1|effect
DDI-DrugBank.d477.s5|DDI-DrugBank.d477.s5.e0|DDI-DrugBank.d477.s5.e1|1|int
DDI-MedLine.d40.s0|DDI-MedLine.d40.s0.e0|DDI-MedLine.d40.s0.e1|1|effect
DDI-MedLine.d40.s1|DDI-MedLine.d40.s1.e0|DDI-MedLine.d40.s1.e1|1|int
DDI-DrugBank.d565.s1|DDI-DrugBank.d565.s1.e0|DDI-DrugBank.d565.s1.e1|0|null
DDI-DrugBank.d565.s1|DDI-DrugBank.d565.s1.e0|DDI-DrugBank.d565.s1.e2|1|int
DDI-DrugBank.d565.s1|DDI-DrugBank.d565.s1.e1|DDI-DrugBank.d565.s1.e2|1|advise
DDI-DrugBank.d565.s7|DDI-DrugBank.d565.s7.e0|DDI-DrugBank.d565.s7.e1|1|effect
DDI-DrugBank.d565.s8|DDI-DrugBank.d565.s8.e0|DDI-DrugBank.d565.s8.e1|1|mechanism
DDI-DrugBank.d565.s8|DDI-DrugBank.d565.s8.e0|DDI-DrugBank.d565.s8.e2|1|int
DDI-DrugBank.d565.s8|DDI-DrugBank.d565.s8.e0|DDI-DrugBank.d565.s8.e3|0|null
DDI-DrugBank.d565.s8|DDI-DrugBank.d565.s8.e1|DDI-DrugBank.d565.s8.e2|1|int
DDI-DrugBank.d565.s8|DDI-DrugBank.d565.s8.e1|DDI-DrugBank.d565.s8.e3|0|null
DDI-DrugBank.d565.s8|DDI-DrugBank.d565.s8.e2|DDI-DrugBank.d565.s8.e3|1|advise
DDI-DrugBank.d565.s9|DDI-DrugBank.d565.s9.e0|DDI-DrugBank.d565.s9.e1|1|mechanism
DDI-DrugBank.d565.s10|DDI-DrugBank.d565.s10.e0|DDI-DrugBank.d565.s10.e1|1|int
DDI-DrugBank.d565.s12|DDI-DrugBank.d565.s12.e0|DDI-DrugBank.d565.s12.e1|0|null
DDI-DrugBank.d565.s12|DDI-DrugBank.d565.s12.e0|DDI-DrugBank.d565.s12.e2|0|null
DDI-DrugBank.d565.s12|DDI-DrugBank.d565.s12.e1|DDI-DrugBank.d565.s12.e2|0|null
DDI-DrugBank.d565.s14|DDI-DrugBank.d565.s14.e0|DDI-DrugBank.d565.s14.e1|1|int
DDI-DrugBank.d565.s15|DDI-DrugBank.d565.s15.e0|DDI-DrugBank.d565.s15.e1|1|advise
DDI-DrugBank.d565.s18|DDI-DrugBank.d565.s18.e0|DDI-DrugBank.d565.s18.e1|1|effect
DDI-DrugBank.d565.s18|DDI-DrugBank.d565.s18.e0|DDI-DrugBank.d565.s18.e2|1|int
DDI-DrugBank.d565.s18|DDI-DrugBank.d565.s18.e1|DDI-DrugBank.d565.s18.e2|1|int
DDI-DrugBank.d565.s20|DDI-DrugBank.d565.s20.e0|DDI-DrugBank.d565.s20.e1|0|null
DDI-DrugBank.d565.s20|DDI-DrugBank.d565.s20.e0|DDI-DrugBank.d565.s20.e2|0|null
DDI-DrugBank.d565.s20|DDI-DrugBank.d565.s20.e1|DDI-DrugBank.d565.s20.e2|1|advise
DDI-DrugBank.d565.s22|DDI-DrugBank.d565.s22.e0|DDI-DrugBank.d565.s22.e1|1|int
DDI-DrugBank.d565.s23|DDI-DrugBank.d565.s23.e0|DDI-DrugBank.d565.s23.e1|1|int
DDI-DrugBank.d565.s25|DDI-DrugBank.d565.s25.e0|DDI-DrugBank.d565.s25.e1|1|advise
DDI-DrugBank.d565.s26|DDI-DrugBank.d565.s26.e0|DDI-DrugBank.d565.s26.e1|1|mechanism
DDI-DrugBank.d565.s26|DDI-DrugBank.d565.s26.e0|DDI-DrugBank.d565.s26.e2|0|null
DDI-DrugBank.d565.s26|DDI-DrugBank.d565.s26.e1|DDI-DrugBank.d565.s26.e2|0|null
DDI-DrugBank.d565.s27|DDI-DrugBank.d565.s27.e0|DDI-DrugBank.d565.s27.e1|1|advise
DDI-DrugBank.d565.s28|DDI-DrugBank.d565.s28.e0|DDI-DrugBank.d565.s28.e1|0|null
DDI-DrugBank.d565.s30|DDI-DrugBank.d565.s30.e0|DDI-DrugBank.d565.s30.e1|1|mechanism
DDI-DrugBank.d565.s30|DDI-DrugBank.d565.s30.e0|DDI-DrugBank.d565.s30.e2|1|int
DDI-DrugBank.d565.s30|DDI-DrugBank.d565.s30.e1|DDI-DrugBank.d565.s30.e2|1|advise
DDI-DrugBank.d565.s33|DDI-DrugBank.d565.s33.e0|DDI-DrugBank.d565.s33.e1|1|int
DDI-DrugBank.d565.s33|DDI-DrugBank.d565.s33.e0|DDI-DrugBank.d565.s33.e2|1|int
DDI-DrugBank.d565.s33|DDI-DrugBank.d565.s33.e1|DDI-DrugBank.d565.s33.e2|0|null
DDI-DrugBank.d565.s34|DDI-DrugBank.d565.s34.e0|DDI-DrugBank.d565.s34.e1|1|int
DDI-DrugBank.d565.s34|DDI-DrugBank.d565.s34.e0|DDI-DrugBank.d565.s34.e2|1|int
DDI-DrugBank.d565.s34|DDI-DrugBank.d565.s34.e1|DDI-DrugBank.d565.s34.e2|1|int
DDI-DrugBank.d565.s35|DDI-DrugBank.d565.s35.e0|DDI-DrugBank.d565.s35.e1|1|int
DDI-DrugBank.d565.s35|DDI-DrugBank.d565.s35.e0|DDI-DrugBank.d565.s35.e2|1|int
DDI-DrugBank.d565.s35|DDI-DrugBank.d565.s35.e1|DDI-DrugBank.d565.s35.e2|0|null
DDI-DrugBank.d565.s37|DDI-DrugBank.d565.s37.e0|DDI-DrugBank.d565.s37.e1|1|int
DDI-DrugBank.d565.s37|DDI-DrugBank.d565.s37.e0|DDI-DrugBank.d565.s37.e2|1|advise
DDI-DrugBank.d565.s37|DDI-DrugBank.d565.s37.e0|DDI-DrugBank.d565.s37.e3|0|null
DDI-DrugBank.d565.s37|DDI-DrugBank.d565.s37.e1|DDI-DrugBank.d565.s37.e2|1|int
DDI-DrugBank.d565.s37|DDI-DrugBank.d565.s37.e1|DDI-DrugBank.d565.s37.e3|1|mechanism
DDI-DrugBank.d565.s37|DDI-DrugBank.d565.s37.e2|DDI-DrugBank.d565.s37.e3|0|null
DDI-DrugBank.d565.s38|DDI-DrugBank.d565.s38.e0|DDI-DrugBank.d565.s38.e1|1|mechanism
DDI-DrugBank.d565.s39|DDI-DrugBank.d565.s39.e0|DDI-DrugBank.d565.s39.e1|1|int
DDI-DrugBank.d565.s39|DDI-DrugBank.d565.s39.e0|DDI-DrugBank.d565.s39.e2|1|int
DDI-DrugBank.d565.s39|DDI-DrugBank.d565.s39.e1|DDI-DrugBank.d565.s39.e2|0|null
DDI-DrugBank.d565.s41|DDI-DrugBank.d565.s41.e0|DDI-DrugBank.d565.s41.e1|1|int
DDI-DrugBank.d565.s41|DDI-DrugBank.d565.s41.e0|DDI-DrugBank.d565.s41.e2|1|int
DDI-DrugBank.d565.s41|DDI-DrugBank.d565.s41.e1|DDI-DrugBank.d565.s41.e2|1|int
DDI-DrugBank.d565.s42|DDI-DrugBank.d565.s42.e0|DDI-DrugBank.d565.s42.e1|1|advise
DDI-DrugBank.d234.s0|DDI-DrugBank.d234.s0.e0|DDI-DrugBank.d234.s0.e1|0|null
DDI-DrugBank.d234.s1|DDI-DrugBank.d234.s1.e0|DDI-DrugBank.d234.s1.e1|1|effect
DDI-DrugBank.d234.s1|DDI-DrugBank.d234.s1.e0|DDI-DrugBank.d234.s1.e2|1|effect
DDI-DrugBank.d234.s1|DDI-DrugBank.d234.s1.e0|DDI-DrugBank.d234.s1.e3|1|effect
DDI-DrugBank.d234.s1|DDI-DrugBank.d234.s1.e1|DDI-DrugBank.d234.s1.e2|1|effect
DDI-DrugBank.d234.s1|DDI-DrugBank.d234.s1.e1|DDI-DrugBank.d234.s1.e3|1|effect
DDI-DrugBank.d234.s1|DDI-DrugBank.d234.s1.e2|DDI-DrugBank.d234.s1.e3|1|effect
DDI-DrugBank.d234.s2|DDI-DrugBank.d234.s2.e0|DDI-DrugBank.d234.s2.e1|0|null
DDI-DrugBank.d234.s2|DDI-DrugBank.d234.s2.e0|DDI-DrugBank.d234.s2.e2|0|null
DDI-DrugBank.d234.s2|DDI-DrugBank.d234.s2.e0|DDI-DrugBank.d234.s2.e3|0|null
DDI-DrugBank.d234.s2|DDI-DrugBank.d234.s2.e1|DDI-DrugBank.d234.s2.e2|0|null
DDI-DrugBank.d234.s2|DDI-DrugBank.d234.s2.e1|DDI-DrugBank.d234.s2.e3|0|null
DDI-DrugBank.d234.s2|DDI-DrugBank.d234.s2.e2|DDI-DrugBank.d234.s2.e3|0|null
DDI-DrugBank.d234.s4|DDI-DrugBank.d234.s4.e0|DDI-DrugBank.d234.s4.e1|0|null
DDI-DrugBank.d234.s5|DDI-DrugBank.d234.s5.e0|DDI-DrugBank.d234.s5.e1|1|int
DDI-DrugBank.d234.s6|DDI-DrugBank.d234.s6.e0|DDI-DrugBank.d234.s6.e1|1|advise
DDI-DrugBank.d234.s7|DDI-DrugBank.d234.s7.e0|DDI-DrugBank.d234.s7.e1|1|effect
DDI-DrugBank.d234.s8|DDI-DrugBank.d234.s8.e0|DDI-DrugBank.d234.s8.e1|1|int
DDI-DrugBank.d234.s9|DDI-DrugBank.d234.s9.e0|DDI-DrugBank.d234.s9.e1|0|null
DDI-DrugBank.d234.s11|DDI-DrugBank.d234.s11.e0|DDI-DrugBank.d234.s11.e1|0|null
DDI-DrugBank.d234.s11|DDI-DrugBank.d234.s11.e0|DDI-DrugBank.d234.s11.e2|1|effect
DDI-DrugBank.d234.s11|DDI-DrugBank.d234.s11.e0|DDI-DrugBank.d234.s11.e3|0|null
DDI-DrugBank.d234.s11|DDI-DrugBank.d234.s11.e1|DDI-DrugBank.d234.s11.e2|1|advise
DDI-DrugBank.d234.s11|DDI-DrugBank.d234.s11.e1|DDI-DrugBank.d234.s11.e3|0|null
DDI-DrugBank.d234.s11|DDI-DrugBank.d234.s11.e2|DDI-DrugBank.d234.s11.e3|0|null
DDI-DrugBank.d234.s12|DDI-DrugBank.d234.s12.e0|DDI-DrugBank.d234.s12.e1|0|null
DDI-DrugBank.d234.s12|DDI-DrugBank.d234.s12.e0|DDI-DrugBank.d234.s12.e2|0|null
DDI-DrugBank.d234.s12|DDI-DrugBank.d234.s12.e0|DDI-DrugBank.d234.s12.e3|0|null
DDI-DrugBank.d234.s12|DDI-DrugBank.d234.s12.e0|DDI-DrugBank.d234.s12.e4|0|null
DDI-DrugBank.d234.s12|DDI-DrugBank.d234.s12.e1|DDI-DrugBank.d234.s12.e2|0|null
DDI-DrugBank.d234.s12|DDI-DrugBank.d234.s12.e1|DDI-DrugBank.d234.s12.e3|0|null
DDI-DrugBank.d234.s12|DDI-DrugBank.d234.s12.e1|DDI-DrugBank.d234.s12.e4|0|null
DDI-DrugBank.d234.s12|DDI-DrugBank.d234.s12.e2|DDI-DrugBank.d234.s12.e3|0|null
DDI-DrugBank.d234.s12|DDI-DrugBank.d234.s12.e2|DDI-DrugBank.d234.s12.e4|0|null
DDI-DrugBank.d234.s12|DDI-DrugBank.d234.s12.e3|DDI-DrugBank.d234.s12.e4|0|null
DDI-DrugBank.d7.s0|DDI-DrugBank.d7.s0.e0|DDI-DrugBank.d7.s0.e1|1|int
DDI-DrugBank.d7.s1|DDI-DrugBank.d7.s1.e0|DDI-DrugBank.d7.s1.e1|0|null
DDI-DrugBank.d7.s2|DDI-DrugBank.d7.s2.e0|DDI-DrugBank.d7.s2.e1|1|advise
DDI-DrugBank.d467.s2|DDI-DrugBank.d467.s2.e0|DDI-DrugBank.d467.s2.e1|0|null
DDI-DrugBank.d467.s2|DDI-DrugBank.d467.s2.e0|DDI-DrugBank.d467.s2.e2|0|null
DDI-DrugBank.d467.s2|DDI-DrugBank.d467.s2.e0|DDI-DrugBank.d467.s2.e3|0|null
DDI-DrugBank.d467.s2|DDI-DrugBank.d467.s2.e0|DDI-DrugBank.d467.s2.e4|0|null
DDI-DrugBank.d467.s2|DDI-DrugBank.d467.s2.e0|DDI-DrugBank.d467.s2.e5|0|null
DDI-DrugBank.d467.s2|DDI-DrugBank.d467.s2.e1|DDI-DrugBank.d467.s2.e2|0|null
DDI-DrugBank.d467.s2|DDI-DrugBank.d467.s2.e1|DDI-DrugBank.d467.s2.e3|0|null
DDI-DrugBank.d467.s2|DDI-DrugBank.d467.s2.e1|DDI-DrugBank.d467.s2.e4|0|null
DDI-DrugBank.d467.s2|DDI-DrugBank.d467.s2.e1|DDI-DrugBank.d467.s2.e5|0|null
DDI-DrugBank.d467.s2|DDI-DrugBank.d467.s2.e2|DDI-DrugBank.d467.s2.e3|0|null
DDI-DrugBank.d467.s2|DDI-DrugBank.d467.s2.e2|DDI-DrugBank.d467.s2.e4|0|null
DDI-DrugBank.d467.s2|DDI-DrugBank.d467.s2.e2|DDI-DrugBank.d467.s2.e5|0|null
DDI-DrugBank.d467.s2|DDI-DrugBank.d467.s2.e3|DDI-DrugBank.d467.s2.e4|0|null
DDI-DrugBank.d467.s2|DDI-DrugBank.d467.s2.e3|DDI-DrugBank.d467.s2.e5|0|null
DDI-DrugBank.d467.s2|DDI-DrugBank.d467.s2.e4|DDI-DrugBank.d467.s2.e5|0|null
DDI-DrugBank.d467.s3|DDI-DrugBank.d467.s3.e0|DDI-DrugBank.d467.s3.e1|0|null
DDI-DrugBank.d467.s3|DDI-DrugBank.d467.s3.e0|DDI-DrugBank.d467.s3.e2|0|null
DDI-DrugBank.d467.s3|DDI-DrugBank.d467.s3.e0|DDI-DrugBank.d467.s3.e3|1|int
DDI-DrugBank.d467.s3|DDI-DrugBank.d467.s3.e1|DDI-DrugBank.d467.s3.e2|0|null
